Label,Berita
valid,"Kementerian Sosial meluncurkan program bantuan tunai bagi 2 juta anak yatim, piatu, dan yatim piatu."
valid,Gubernur Jawa Timur Khofifah Indar Parawansa meresmikan *Science Techno Park* di Malang.
valid,Dinas Kesehatan meluncurkan program pencegahan dan penanggulangan *stunting* di 100 desa prioritas.
valid,Pemerintah menetapkan kenaikan tarif tol Jakarta-Cikampek dan Cipularang sebesar 10% mulai bulan depan.
valid,"Tim arkeolog menemukan situs goa prasejarah dengan lukisan tangan purba di wilayah Maros, Sulawesi Selatan."
valid,Badan Pengelola Keuangan Daerah (BPKD) melaporkan surplus anggaran 3 triliun rupiah di tahun 2023.
valid,Komite Olahraga Nasional Indonesia (KONI) menargetkan peningkatan perolehan medali di ajang PON mendatang.
valid,Menteri Perhubungan Budi Karya Sumadi meninjau kesiapan arus balik Lebaran di Pelabuhan Merak.
valid,Pemerintah menyediakan dana 7 triliun rupiah untuk pengembangan industri baterai kendaraan listrik nasional.
valid,Indonesia dan China menandatangani nota kesepahaman (MoU) untuk proyek pembangunan pembangkit listrik tenaga air.
valid,Kementerian Ketenagakerjaan mengeluarkan aturan baru mengenai perlindungan hak-hak pekerja di sektor *platform* digital.
valid,Perusahaan ritel PT Ramayana Lestari Sentosa Tbk mencatat kenaikan penjualan 30% di musim liburan sekolah.
valid,Dinas Perpajakan meluncurkan sistem *e-faktur* baru yang terintegrasi dengan data kependudukan.
valid,"Presiden Jokowi menghadiri KTT ASEAN di Phnom Penh, Kamboja, dan menyerahkan tongkat keketuaan ASEAN."
valid,Badan Intelijen Negara (BIN) memperingatkan potensi ancaman siber terhadap sistem perbankan nasional.
valid,Kepala Badan Pertanahan Nasional (BPN) menyerahkan sertifikat Hak Guna Usaha (HGU) kepada perusahaan perkebunan.
valid,PT Bank Central Asia (BCA) Tbk meluncurkan produk pinjaman *digital* tanpa agunan bagi pelaku UMKM.
valid,Kementerian Lingkungan Hidup dan Kehutanan (KLHK) melakukan penindakan terhadap pelaku pembakaran hutan dan lahan (Karhutla).
valid,Kepala Staf Angkatan Laut (KSAL) meresmikan pembangunan 3 unit kapal patroli cepat baru di Surabaya.
valid,Bursa komoditas mencatat harga kopi robusta mengalami kenaikan 2% akibat penurunan produksi di Vietnam.
valid,Kementerian Sosial melaporkan penurunan angka kemiskinan ekstrem di 50 kabupaten/kota prioritas.
valid,Gubernur Jawa Barat meresmikan pembangunan *Creative Hub* baru untuk industri perfilman di kawasan Puncak.
valid,Dinas Pariwisata menggelar festival kuliner tradisional terbesar di Solo dan menarik 50.000 pengunjung.
valid,Pemerintah menetapkan regulasi baru mengenai kewajiban penggunaan Standar Nasional Indonesia (SNI) bagi semua produk impor.
valid,Tim riset UGM berhasil menemukan formula baru untuk meningkatkan hasil panen padi hingga 20%.
valid,Badan Pengelola Transportasi Jabodetabek (BPTJ) menambah rute bus TransJakarta ke kawasan industri Cikarang.
valid,Komisi Penyiaran Indonesia (KPI) memberikan sanksi denda kepada dua stasiun televisi terkait pelanggaran jam tayang anak.
valid,Menteri Pertahanan Prabowo Subianto meninjau modernisasi alat utama sistem persenjataan (alutsista) TNI AU.
valid,Pemerintah mengalokasikan 12 triliun rupiah untuk program subsidi benih dan pupuk non-organik bagi petani.
valid,Indonesia dan Uni Eropa menandatangani perjanjian kerja sama di bidang investasi dan perdagangan.
valid,Kementerian Pendidikan menyelenggarakan olimpiade bahasa Inggris tingkat nasional untuk siswa SD dan SMP.
valid,Perusahaan telekomunikasi PT XL Axiata Tbk memperluas jaringan 5G di 5 kota besar di luar Jawa.
valid,Dinas Ketahanan Pangan memastikan ketersediaan pasokan daging sapi dan ayam aman menjelang Iduladha.
valid,"Presiden Jokowi meresmikan *smelter* nikel baru di Morowali, Sulawesi Tengah, dengan kapasitas produksi besar."
valid,Badan Pengelola Jalan Tol (BPJT) mengumumkan penyesuaian tarif di ruas tol Cipularang dan Padalarang.
valid,Kepala Badan Intelijen Negara (BIN) memastikan tidak ada pergerakan radikal yang mengancam stabilitas nasional.
valid,PT Bank Mandiri (Persero) Tbk meluncurkan layanan *digital banking* baru dengan fitur *biometric security*.
valid,Kementerian Agama merilis daftar 100 masjid yang direkomendasikan untuk pelaksanaan salat Idulfitri.
valid,Kepala Kepolisian Republik Indonesia (Kapolri) memimpin upacara *launching* sistem tilang elektronik (ETLE) nasional.
valid,Bursa kripto mencatat total nilai transaksi *Ethereum* di Indonesia mencapai 8 triliun rupiah per bulan.
valid,Kementerian Sosial mencairkan dana bantuan iuran jaminan kesehatan bagi 95 juta masyarakat miskin.
valid,Gubernur Jawa Tengah Ganjar Pranowo meresmikan pembangunan pasar tradisional modern di Kabupaten Boyolali.
valid,Dinas Pariwisata meluncurkan program paket wisata *ecotourism* di kawasan hutan lindung Kalimantan.
valid,Pemerintah menetapkan regulasi baru mengenai kewajiban penggunaan mobil listrik di lingkungan instansi pemerintah.
valid,Tim ahli warisan budaya PBB meninjau kembali situs warisan dunia Candi Prambanan di Jawa Tengah.
valid,Badan Pengelola Transportasi Jabodetabek (BPTJ) menambah armada bus TransPatriot rute Bekasi-Jakarta.
valid,Komisi Pemberantasan Korupsi (KPK) melakukan OTT terhadap seorang anggota DPRD terkait dugaan suap perizinan.
valid,"Menteri Pertanian Syahrul Yasin Limpo meninjau panen raya jagung di Kabupaten Grobogan, Jawa Tengah."
valid,Pemerintah menyediakan anggaran 5 triliun rupiah untuk program padat karya di sektor pembangunan infrastruktur desa.
valid,Indonesia menjadi tuan rumah pertemuan tingkat menteri anggota *Organization of Islamic Cooperation* (OIC).
valid,Kementerian Pendidikan meluncurkan program magang Merdeka Belajar di 1.000 perusahaan *startup* Indonesia.
valid,Perusahaan farmasi PT Kalbe Farma Tbk mencatat kenaikan penjualan obat bebas (OTC) sebesar 15%.
valid,Dinas Kependudukan dan Catatan Sipil melayani pembuatan Kartu Keluarga (KK) secara terintegrasi *online* di 50 kota.
valid,"Presiden Jokowi meresmikan pembangunan *smelter* tembaga baru di Gresik, Jawa Timur, dengan teknologi modern."
valid,Badan Pengelola Dana Perkebunan Kelapa Sawit (BPDPKS) melaporkan peningkatan ekspor CPO ke negara-negara Eropa.
valid,Kepala Badan Siber dan Sandi Negara (BSSN) memperingatkan peningkatan serangan *deepfake* menjelang Pemilu.
valid,PT Bank Negara Indonesia (BNI) Tbk mencatat laba bersih 15 triliun rupiah di akhir tahun 2023.
valid,Kementerian Agama meluncurkan program sertifikasi penyuluh agama Islam berskala nasional.
valid,Kepala Kepolisian Republik Indonesia (Kapolri) memimpin upacara kenaikan pangkat 700 Bintara Polri.
valid,Bursa Efek Indonesia (BEI) mencatat total nilai emisi saham perdana (IPO) mencapai 50 triliun rupiah di tahun ini.
valid,Kementerian Perindustrian meluncurkan program *Making Indonesia 4.0* di sektor industri manufaktur.
valid,Gubernur Jawa Barat meresmikan pembangunan jalan tol Bogor-Ciawi-Sukabumi (Bocimi) seksi 3.
valid,Dinas Kesehatan menyediakan layanan vaksinasi COVID-19 *booster* kedua gratis bagi semua warga Jakarta.
valid,Pemerintah menetapkan kuota impor beras 500.000 ton untuk menstabilkan harga di pasar domestik.
valid,Tim geologi menemukan cadangan batu bara baru yang sangat besar di wilayah Kalimantan Tengah.
valid,Badan Pengelola Transportasi Jabodetabek (BPTJ) menambah rute bus TransPatriot ke kawasan industri di Tangerang.
valid,Komisi Pemberantasan Korupsi (KPK) melakukan OTT terhadap seorang direktur BUMN terkait dugaan suap proyek.
valid,"Menteri Pertanian Syahrul Yasin Limpo meninjau panen raya tebu di Kabupaten Pati, Jawa Tengah."
valid,Pemerintah menyediakan anggaran 1 triliun rupiah untuk program pembangunan embung dan irigasi pertanian.
valid,Indonesia menjadi tuan rumah pameran *World Expo 2030* di Jakarta yang diikuti 100 negara.
valid,Kementerian Pendidikan meluncurkan program beasiswa pendidikan pascasarjana ke Amerika Serikat.
valid,Perusahaan ritel PT Erajaya Swasembada Tbk mencatat kenaikan penjualan *smartphone* sebesar 18% di kuartal IV.
valid,Dinas Perhubungan melakukan razia terhadap mobil yang menggunakan rotator atau lampu strobo tanpa izin.
valid,"Presiden Jokowi memimpin upacara peringatan Hari Lahir Pancasila di Ende, Nusa Tenggara Timur."
valid,Badan Pengelola Jalan Tol (BPJT) mengumumkan akan ada pembangunan empat ruas tol baru di Jawa Tengah.
valid,Kepala Badan Intelijen Negara (BIN) memastikan tidak ada pergerakan separatis yang mengancam NKRI.
valid,PT Bank Central Asia (BCA) Tbk meluncurkan produk tabungan *digital* baru dengan bunga yang kompetitif.
valid,Kementerian Agama merilis daftar 500 penceramah yang direkomendasikan untuk bulan Ramadan dan Idulfitri.
valid,Kepala Kepolisian Republik Indonesia (Kapolri) memimpin upacara *launching* aplikasi pengaduan masyarakat *online*.
valid,Bursa kripto mencatat total nilai transaksi *Binance Coin* (BNB) di Indonesia mencapai 2 triliun rupiah per hari.
valid,Kementerian Sosial menyalurkan bantuan sosial pangan non-tunai (BPNT) kepada 16 juta KPM per bulan.
valid,Gubernur Jawa Tengah meresmikan pembangunan pusat logistik baru di Kabupaten Kendal untuk ekspor.
valid,Dinas Pariwisata meluncurkan program *wellness tourism* di kawasan pegunungan Jawa Barat.
valid,Pemerintah menetapkan regulasi baru mengenai kewajiban penggunaan baterai kendaraan listrik yang terstandar.
valid,Tim riset Universitas Indonesia (UI) berhasil mengembangkan vaksin COVID-19 *booster* buatan dalam negeri.
valid,Badan Pengelola Transportasi Jabodetabek (BPTJ) menambah rute bus TransPatriot ke kawasan industri Cileungsi.
valid,Komisi Pemberantasan Korupsi (KPK) melakukan OTT terhadap seorang pejabat Kementerian Keuangan terkait dugaan suap pajak.
valid,"Menteri Pertanian Syahrul Yasin Limpo meninjau panen raya kedelai di Kabupaten Ngawi, Jawa Timur."
valid,Pemerintah menyediakan anggaran 2 triliun rupiah untuk program padat karya di sektor perkebunan kelapa sawit.
valid,Indonesia menjadi tuan rumah *World Water Forum* 2024 di Bali yang membahas isu-isu air global.
valid,Kementerian Pendidikan meluncurkan program magang Merdeka Belajar di 800 perusahaan BUMN dan swasta.
valid,Perusahaan farmasi PT Kalbe Farma Tbk mencatat kenaikan laba bersih 25% di akhir tahun.
valid,Dinas Kependudukan dan Catatan Sipil meluncurkan layanan pembuatan Akta Kematian secara *online* 24 jam.
valid,Presiden Jokowi meresmikan pembangunan *smart city* di Ibu Kota Nusantara (IKN) dengan teknologi 5G.
valid,Badan Pengelola Dana Perkebunan Kelapa Sawit (BPDPKS) memberikan beasiswa kepada 2.000 mahasiswa sawit di tahun 2024.
valid,Kepala Badan Siber dan Sandi Negara (BSSN) memperingatkan peningkatan serangan siber terhadap pemilu elektronik.
valid,PT Bank Negara Indonesia (BNI) Tbk mencatat laba bersih 18 triliun rupiah di tahun 2023.
valid,Kementerian Agama meluncurkan program sertifikasi pimpinan pondok pesantren berskala nasional.
valid,Kepala Kepolisian Republik Indonesia (Kapolri) memimpin upacara *launching* layanan SIM dan STNK *online*.
valid,Bursa Efek Indonesia (BEI) mencatat total nilai transaksi saham harian mencapai 15 triliun rupiah hari ini.
valid,Kementerian Perindustrian meluncurkan program insentif pajak bagi industri yang menggunakan bahan baku lokal.
valid,"Gubernur Jawa Barat meresmikan pembangunan *flyover* baru di persimpangan jalan tol Pasteur, Bandung."
valid,Dinas Kesehatan menyediakan layanan *telemedicine* gratis bagi masyarakat yang membutuhkan konsultasi dokter.
valid,Pemerintah menetapkan program *cash for work* untuk 500.000 pekerja yang terkena PHK di sektor industri.
valid,Tim riset LIPI berhasil menemukan spesies burung baru yang belum pernah teridentifikasi di Pulau Sumatera.
valid,Badan Pengelola Transportasi Jabodetabek (BPTJ) menambah rute bus TransJabodetabek ke kawasan Bogor.
valid,Komisi Pemberantasan Korupsi (KPK) menjadwalkan pemeriksaan terhadap seorang menteri terkait kasus korupsi proyek.
valid,Menteri Pertahanan Prabowo Subianto meninjau fasilitas produksi amunisi dan senjata di PT Pindad.
valid,Pemerintah menyediakan anggaran 10 triliun rupiah untuk program pengembangan industri farmasi nasional.
valid,Indonesia dan Australia sepakat meningkatkan kerja sama di bidang pendidikan dan pertukaran pelajar.
valid,Kementerian Pendidikan meluncurkan program beasiswa pendidikan vokasi ke Korea Selatan untuk siswa SMK.
valid,Perusahaan ritel PT Mitra Adiperkasa Tbk mencatat kenaikan penjualan produk *sportswear* sebesar 20%.
valid,Dinas Perhubungan melakukan razia terhadap mobil yang menggunakan plat nomor palsu atau tidak sesuai aturan.
valid,Presiden Jokowi memimpin upacara *Hari Bhayangkara* ke-78 di Istana Negara Jakarta.
valid,Badan Pengelola Jalan Tol (BPJT) mengumumkan akan ada pembangunan lima ruas tol baru di Pulau Sumatera.
valid,Kepala Badan Intelijen Negara (BIN) memastikan tidak ada ancaman *cyber warfare* terhadap sistem pertahanan negara.
valid,PT Bank Mandiri (Persero) Tbk meluncurkan layanan *trade finance* *digital* untuk eksportir dan importir.
valid,Kementerian Agama merilis daftar 100 masjid yang direkomendasikan untuk pelaksanaan salat Iduladha.
valid,Kepala Kepolisian Republik Indonesia (Kapolri) memimpin upacara kenaikan pangkat 200 perwira menengah Polri.
valid,Bursa kripto mencatat total nilai transaksi *Solana* di Indonesia mencapai 3 triliun rupiah per hari.
valid,Kementerian Sosial menyalurkan bantuan sosial berupa *e-voucher* pangan kepada 14 juta KPM per bulan.
valid,Gubernur Jawa Tengah meresmikan pembangunan pasar tradisional modern di Kabupaten Pekalongan.
valid,Dinas Pariwisata meluncurkan program *homestay* murah bagi wisatawan yang berkunjung ke Danau Toba.
valid,Pemerintah menetapkan regulasi baru mengenai kewajiban penggunaan masker di transportasi publik secara ketat.
valid,Tim riset UGM berhasil menemukan senyawa anti-kanker dari ekstrak tanaman herbal langka di Papua.
valid,Badan Pengelola Transportasi Jabodetabek (BPTJ) menambah rute bus TransPatriot ke kawasan industri Karawang.
valid,Komisi Pemberantasan Korupsi (KPK) melakukan OTT terhadap seorang kepala daerah di wilayah Jawa Barat.
valid,"Menteri Pertanian Syahrul Yasin Limpo meninjau panen raya bawang merah di Kabupaten Brebes, Jawa Tengah."
valid,Pemerintah menyediakan anggaran 3 triliun rupiah untuk program padat karya di sektor kehutanan dan lingkungan hidup.
valid,Indonesia menjadi tuan rumah Konferensi Tingkat Tinggi (KTT) G20 di Bali bulan November.
valid,Kementerian Pendidikan meluncurkan program beasiswa pendidikan magister dan doktor ke Australia.
valid,Perusahaan farmasi PT Bio Farma Tbk mencatat peningkatan produksi vaksin meningitis sebesar 30%.
valid,Dinas Kependudukan dan Catatan Sipil meluncurkan layanan pembuatan Kartu Tanda Penduduk (KTP) elektronik di mal.
valid,Presiden Jokowi meresmikan pembangunan jalan tol Cinere-Jagorawi (Cijago) seksi 3 yang sudah selesai.
valid,Badan Pengelola Dana Perkebunan Kelapa Sawit (BPDPKS) memberikan beasiswa kepada 3.000 mahasiswa sawit di tahun 2024.
valid,Kepala Badan Siber dan Sandi Negara (BSSN) memperingatkan peningkatan serangan *zero-day* terhadap infrastruktur telekomunikasi.
valid,PT Bank Negara Indonesia (BNI) Tbk mencatat laba bersih 20 triliun rupiah di tahun 2023.
valid,Kementerian Agama meluncurkan program sertifikasi imam masjid dan *muezzin* berskala nasional.
valid,Kepala Kepolisian Republik Indonesia (Kapolri) memimpin upacara *launching* layanan *e-Samsat* nasional.
valid,Bursa Efek Indonesia (BEI) mencatat total nilai transaksi obligasi korporasi mencapai 20 triliun rupiah hari ini.
valid,Kementerian Perindustrian meluncurkan program insentif pajak bagi industri yang melakukan ekspor non-migas.
valid,Gubernur Jawa Barat meresmikan pembangunan jembatan gantung terpanjang di Indonesia di kawasan Situ Patenggang.
valid,Dinas Kesehatan menyediakan layanan *home care* gratis bagi pasien pasca-rawat inap di Jakarta.
valid,Pemerintah menetapkan program *cash for work* untuk 300.000 pekerja yang terdampak COVID-19 di sektor pariwisata.
valid,Tim riset LIPI berhasil menemukan spesies bunga Rafflesia baru yang belum pernah teridentifikasi di Pulau Sumatera.
valid,Badan Pengelola Transportasi Jabodetabek (BPTJ) menambah rute bus TransJabodetabek ke kawasan Tangerang Selatan.
valid,Komisi Pemberantasan Korupsi (KPK) melakukan OTT terhadap seorang anggota DPRD di wilayah Sumatera Utara.
valid,Menteri Pertahanan Prabowo Subianto meninjau fasilitas *docking* kapal selam di Surabaya.
valid,Pemerintah menyediakan anggaran 5 triliun rupiah untuk program pengembangan *startup* teknologi lokal.
valid,Indonesia dan Korea Selatan sepakat meningkatkan kerja sama di bidang industri pertahanan dan keamanan.
valid,Kementerian Pendidikan meluncurkan program beasiswa pendidikan magister dan doktor ke Inggris.
valid,Perusahaan ritel PT Matahari Department Store Tbk mencatat kenaikan penjualan produk *apparel* sebesar 35% di kuartal IV.
